FeatureCode,DateCode,variable,value
S12000050,2005,Work_Bus,13
S12000049,2005,Work_Bus,20
S12000050,2006,Work_Bus,NA
S12000049,2006,Work_Bus,NA
S12000050,2007,Work_Bus,10.9
S12000049,2007,Work_Bus,22.5
S12000050,2008,Work_Bus,NA
S12000049,2008,Work_Bus,NA
S12000050,2009,Work_Bus,9.6
S12000049,2009,Work_Bus,20.1
S12000050,2010,Work_Bus,NA
S12000049,2010,Work_Bus,NA
S12000050,2011,Work_Bus,NA
S12000049,2011,Work_Bus,NA
S12000050,2012,Work_Bus,8.2
S12000049,2012,Work_Bus,15.3
S12000050,2014,Work_Bus,7.3
S12000049,2014,Work_Bus,18.8
S12000050,2015,Work_Bus,10.7
S12000049,2015,Work_Bus,16.8
S12000050,2016,Work_Bus,6.8
S12000049,2016,Work_Bus,15.8
S12000050,2017,Work_Bus,6
S12000049,2017,Work_Bus,15.8
S12000050,2018,Work_Bus,8
S12000049,2018,Work_Bus,17
S12000050,2019,Work_Bus,6
S12000049,2019,Work_Bus,17
S12000005,2005,Business,6
S12000006,2005,Business,6
S12000008,2005,Business,4
S12000010,2005,Business,5
S12000011,2005,Business,3
S12000013,2005,Business,7
S12000014,2005,Business,4
S12000017,2005,Business,8
S12000018,2005,Business,2
S12000019,2005,Business,8
S12000020,2005,Business,6
S12000021,2005,Business,4
S12000023,2005,Business,14
S12000026,2005,Business,4
S12000027,2005,Business,8
S12000028,2005,Business,4
S12000029,2005,Business,6
S12000030,2005,Business,5
S12000033,2005,Business,3
S12000034,2005,Business,5
S12000035,2005,Business,5
S12000036,2005,Business,5
S12000038,2005,Business,3
S12000039,2005,Business,1
S12000040,2005,Business,4
S12000041,2005,Business,4
S12000042,2005,Business,2
S12000045,2005,Business,3
S12000047,2005,Business,4
S12000048,2005,Business,5
S12000005,2006,Business,NA
S12000006,2006,Business,NA
S12000008,2006,Business,NA
S12000010,2006,Business,NA
S12000011,2006,Business,NA
S12000013,2006,Business,NA
S12000014,2006,Business,NA
S12000017,2006,Business,NA
S12000018,2006,Business,NA
S12000019,2006,Business,NA
S12000020,2006,Business,NA
S12000021,2006,Business,NA
S12000023,2006,Business,NA
S12000026,2006,Business,NA
S12000027,2006,Business,NA
S12000028,2006,Business,NA
S12000029,2006,Business,NA
S12000030,2006,Business,NA
S12000033,2006,Business,NA
S12000034,2006,Business,NA
S12000035,2006,Business,NA
S12000036,2006,Business,NA
S12000038,2006,Business,NA
S12000039,2006,Business,NA
S12000040,2006,Business,NA
S12000041,2006,Business,NA
S12000042,2006,Business,NA
S12000045,2006,Business,NA
S12000047,2006,Business,NA
S12000048,2006,Business,NA
S12000005,2007,Business,1
S12000006,2007,Business,2.2
S12000008,2007,Business,2.4
S12000010,2007,Business,1.1
S12000011,2007,Business,1.2
S12000013,2007,Business,3.1
S12000014,2007,Business,1.8
S12000017,2007,Business,1.8
S12000018,2007,Business,0.7
S12000019,2007,Business,0.9
S12000020,2007,Business,2.1
S12000021,2007,Business,1.2
S12000023,2007,Business,2.9
S12000026,2007,Business,1.8
S12000027,2007,Business,3.1
S12000028,2007,Business,1.4
S12000029,2007,Business,0.6
S12000030,2007,Business,1.6
S12000033,2007,Business,1
S12000034,2007,Business,1.4
S12000035,2007,Business,2
S12000036,2007,Business,1.1
S12000038,2007,Business,2.4
S12000039,2007,Business,1.7
S12000040,2007,Business,2.3
S12000041,2007,Business,0.9
S12000042,2007,Business,1
S12000045,2007,Business,0.8
S12000047,2007,Business,1.2
S12000048,2007,Business,1.4
S92000003,2007,Business,1.4
S12000005,2008,Business,NA
S12000006,2008,Business,NA
S12000008,2008,Business,NA
S12000010,2008,Business,NA
S12000011,2008,Business,NA
S12000013,2008,Business,NA
S12000014,2008,Business,NA
S12000017,2008,Business,NA
S12000018,2008,Business,NA
S12000019,2008,Business,NA
S12000020,2008,Business,NA
S12000021,2008,Business,NA
S12000023,2008,Business,NA
S12000026,2008,Business,NA
S12000027,2008,Business,NA
S12000028,2008,Business,NA
S12000029,2008,Business,NA
S12000030,2008,Business,NA
S12000033,2008,Business,NA
S12000034,2008,Business,NA
S12000035,2008,Business,NA
S12000036,2008,Business,NA
S12000038,2008,Business,NA
S12000039,2008,Business,NA
S12000040,2008,Business,NA
S12000041,2008,Business,NA
S12000042,2008,Business,NA
S12000045,2008,Business,NA
S12000047,2008,Business,NA
S12000048,2008,Business,NA
S92000003,2008,Business,1.2
S12000005,2009,Business,0.7
S12000006,2009,Business,1
S12000008,2009,Business,0.9
S12000010,2009,Business,1.2
S12000011,2009,Business,0.6
S12000013,2009,Business,6.7
S12000014,2009,Business,1.5
S12000017,2009,Business,1.7
S12000018,2009,Business,1.3
S12000019,2009,Business,0.9
S12000020,2009,Business,1.1
S12000021,2009,Business,1
S12000023,2009,Business,1.4
S12000026,2009,Business,0.5
S12000027,2009,Business,3.4
S12000028,2009,Business,1.8
S12000029,2009,Business,1
S12000030,2009,Business,2.1
S12000033,2009,Business,1
S12000034,2009,Business,1
S12000035,2009,Business,2.8
S12000036,2009,Business,0.9
S12000038,2009,Business,1.3
S12000039,2009,Business,0.4
S12000040,2009,Business,0.4
S12000041,2009,Business,1
S12000042,2009,Business,0.3
S12000045,2009,Business,0.1
S12000047,2009,Business,0.7
S12000048,2009,Business,1.1
S92000003,2009,Business,1.1
S12000005,2010,Business,NA
S12000006,2010,Business,NA
S12000008,2010,Business,NA
S12000010,2010,Business,NA
S12000011,2010,Business,NA
S12000013,2010,Business,NA
S12000014,2010,Business,NA
S12000017,2010,Business,NA
S12000018,2010,Business,NA
S12000019,2010,Business,NA
S12000020,2010,Business,NA
S12000021,2010,Business,NA
S12000023,2010,Business,NA
S12000026,2010,Business,NA
S12000027,2010,Business,NA
S12000028,2010,Business,NA
S12000029,2010,Business,NA
S12000030,2010,Business,NA
S12000033,2010,Business,NA
S12000034,2010,Business,NA
S12000035,2010,Business,NA
S12000036,2010,Business,NA
S12000038,2010,Business,NA
S12000039,2010,Business,NA
S12000040,2010,Business,NA
S12000041,2010,Business,NA
S12000042,2010,Business,NA
S12000045,2010,Business,NA
S12000047,2010,Business,NA
S12000048,2010,Business,NA
S92000003,2010,Business,0.9
S12000005,2011,Business,NA
S12000006,2011,Business,NA
S12000008,2011,Business,NA
S12000010,2011,Business,NA
S12000011,2011,Business,NA
S12000013,2011,Business,NA
S12000014,2011,Business,NA
S12000017,2011,Business,NA
S12000018,2011,Business,NA
S12000019,2011,Business,NA
S12000020,2011,Business,NA
S12000021,2011,Business,NA
S12000023,2011,Business,NA
S12000026,2011,Business,NA
S12000027,2011,Business,NA
S12000028,2011,Business,NA
S12000029,2011,Business,NA
S12000030,2011,Business,NA
S12000033,2011,Business,NA
S12000034,2011,Business,NA
S12000035,2011,Business,NA
S12000036,2011,Business,NA
S12000038,2011,Business,NA
S12000039,2011,Business,NA
S12000040,2011,Business,NA
S12000041,2011,Business,NA
S12000042,2011,Business,NA
S12000045,2011,Business,NA
S12000047,2011,Business,NA
S12000048,2011,Business,NA
S92000003,2011,Business,NA
S12000005,2012,Business,1.3
S12000006,2012,Business,2.2
S12000008,2012,Business,3.3
S12000010,2012,Business,2.7
S12000011,2012,Business,3.6
S12000013,2012,Business,4.2
S12000014,2012,Business,1.5
S12000017,2012,Business,3.9
S12000018,2012,Business,2.4
S12000019,2012,Business,0.8
S12000020,2012,Business,0.9
S12000021,2012,Business,1
S12000023,2012,Business,0.9
S12000026,2012,Business,5.5
S12000027,2012,Business,3.1
S12000028,2012,Business,1.3
S12000029,2012,Business,1.6
S12000030,2012,Business,2.7
S12000033,2012,Business,1.9
S12000034,2012,Business,1.4
S12000035,2012,Business,1.9
S12000036,2012,Business,0.9
S12000038,2012,Business,2.7
S12000039,2012,Business,1
S12000040,2012,Business,1
S12000041,2012,Business,0.9
S12000042,2012,Business,2.5
S12000045,2012,Business,1.5
S12000047,2012,Business,1.8
S12000048,2012,Business,2.1
S92000003,2012,Business,1.9
S12000005,2014,Business,1.4
S12000006,2014,Business,4.7
S12000008,2014,Business,4.4
S12000010,2014,Business,0.5
S12000011,2014,Business,1.6
S12000013,2014,Business,6.7
S12000014,2014,Business,0.8
S12000017,2014,Business,2.4
S12000018,2014,Business,1.8
S12000019,2014,Business,2.3
S12000020,2014,Business,0.1
S12000021,2014,Business,3.1
S12000023,2014,Business,1.9
S12000026,2014,Business,1.9
S12000027,2014,Business,3.8
S12000028,2014,Business,2.6
S12000029,2014,Business,3.6
S12000030,2014,Business,3.7
S12000033,2014,Business,2.9
S12000034,2014,Business,3.2
S12000035,2014,Business,4.7
S12000036,2014,Business,1.6
S12000038,2014,Business,3.5
S12000039,2014,Business,0.6
S12000040,2014,Business,3.4
S12000041,2014,Business,2
S12000042,2014,Business,0.7
S12000045,2014,Business,0.7
S12000047,2014,Business,3.7
S12000048,2014,Business,3.1
S92000003,2014,Business,2.3
S12000005,2015,Business,6
S12000006,2015,Business,8.3
S12000008,2015,Business,2.2
S12000010,2015,Business,2
S12000011,2015,Business,2.1
S12000013,2015,Business,7.1
S12000014,2015,Business,0.8
S12000017,2015,Business,3.5
S12000018,2015,Business,2.8
S12000019,2015,Business,0.5
S12000020,2015,Business,0.8
S12000021,2015,Business,0.5
S12000023,2015,Business,3.4
S12000026,2015,Business,1.9
S12000027,2015,Business,5.6
S12000028,2015,Business,1.4
S12000029,2015,Business,2.1
S12000030,2015,Business,2.7
S12000033,2015,Business,1.5
S12000034,2015,Business,2.9
S12000035,2015,Business,2.7
S12000036,2015,Business,1.5
S12000038,2015,Business,2.5
S12000039,2015,Business,0.2
S12000040,2015,Business,2.6
S12000041,2015,Business,3
S12000042,2015,Business,2.2
S12000045,2015,Business,2.1
S12000047,2015,Business,2.1
S12000048,2015,Business,6
S92000003,2015,Business,2.2
S12000005,2016,Business,4.2
S12000006,2016,Business,4.2
S12000008,2016,Business,3.9
S12000010,2016,Business,1.1
S12000011,2016,Business,2.5
S12000013,2016,Business,4.8
S12000014,2016,Business,1.7
S12000017,2016,Business,0.4
S12000018,2016,Business,4.3
S12000019,2016,Business,5.2
S12000020,2016,Business,1.4
S12000021,2016,Business,1.8
S12000023,2016,Business,3
S12000026,2016,Business,2.8
S12000027,2016,Business,2.6
S12000028,2016,Business,3.5
S12000029,2016,Business,2.7
S12000030,2016,Business,1.6
S12000033,2016,Business,1
S12000034,2016,Business,1.7
S12000035,2016,Business,1.9
S12000036,2016,Business,1.6
S12000038,2016,Business,3
S12000039,2016,Business,1.4
S12000040,2016,Business,2.4
S12000041,2016,Business,2.6
S12000042,2016,Business,0.4
S12000045,2016,Business,1.9
S12000047,2016,Business,0.4
S12000048,2016,Business,3.4
S92000003,2016,Business,1.9
S12000005,2017,Business,1.3
S12000006,2017,Business,3.2
S12000008,2017,Business,3.2
S12000010,2017,Business,3.1
S12000011,2017,Business,0
S12000013,2017,Business,3.2
S12000014,2017,Business,1.3
S12000017,2017,Business,2.5
S12000018,2017,Business,1
S12000019,2017,Business,1.4
S12000020,2017,Business,0.4
S12000021,2017,Business,4
S12000023,2017,Business,1.8
S12000026,2017,Business,1
S12000027,2017,Business,5.5
S12000028,2017,Business,4.8
S12000029,2017,Business,2.7
S12000030,2017,Business,0.9
S12000033,2017,Business,1.9
S12000034,2017,Business,2.8
S12000035,2017,Business,3.8
S12000036,2017,Business,2.1
S12000038,2017,Business,1.4
S12000039,2017,Business,1
S12000040,2017,Business,3.4
S12000041,2017,Business,1.6
S12000042,2017,Business,1
S12000045,2017,Business,1.8
S12000047,2017,Business,1
S12000048,2017,Business,2.1
S92000003,2017,Business,1.9
S12000005,2018,Business,0
S12000006,2018,Business,4
S12000008,2018,Business,2
S12000010,2018,Business,1
S12000011,2018,Business,2
S12000013,2018,Business,7
S12000014,2018,Business,2
S12000017,2018,Business,5
S12000018,2018,Business,3
S12000019,2018,Business,3
S12000020,2018,Business,3
S12000021,2018,Business,2
S12000023,2018,Business,3
S12000026,2018,Business,2
S12000027,2018,Business,7
S12000028,2018,Business,4
S12000029,2018,Business,3
S12000030,2018,Business,2
S12000033,2018,Business,0
S12000034,2018,Business,4
S12000035,2018,Business,1
S12000036,2018,Business,3
S12000038,2018,Business,1
S12000039,2018,Business,1
S12000040,2018,Business,0
S12000041,2018,Business,0
S12000042,2018,Business,3
S12000045,2018,Business,3
S12000047,2018,Business,2
S12000048,2018,Business,7
S92000003,2018,Business,2.7
S12000005,2019,Business,2
S12000006,2019,Business,10
S12000008,2019,Business,1
S12000010,2019,Business,2
S12000011,2019,Business,1
S12000013,2019,Business,1
S12000014,2019,Business,3
S12000017,2019,Business,2
S12000018,2019,Business,3
S12000019,2019,Business,1
S12000020,2019,Business,3
S12000021,2019,Business,0
S12000023,2019,Business,1
S12000026,2019,Business,4
S12000027,2019,Business,4
S12000028,2019,Business,1
S12000029,2019,Business,2
S12000030,2019,Business,3
S12000033,2019,Business,1
S12000034,2019,Business,1
S12000035,2019,Business,1
S12000036,2019,Business,3
S12000038,2019,Business,2
S12000039,2019,Business,0
S12000040,2019,Business,3
S12000041,2019,Business,4
S12000042,2019,Business,4
S12000045,2019,Business,2
S12000047,2019,Business,1
S12000048,2019,Business,2
S92000003,2019,Business,2.4
S12000050,2005,Business,3
S12000049,2005,Business,3
S12000050,2006,Business,NA
S12000049,2006,Business,NA
S12000050,2007,Business,1
S12000049,2007,Business,1.2
S12000050,2008,Business,NA
S12000049,2008,Business,NA
S12000050,2009,Business,1.2
S12000049,2009,Business,0.8
S12000050,2010,Business,NA
S12000049,2010,Business,NA
S12000050,2011,Business,NA
S12000049,2011,Business,NA
S12000050,2012,Business,0.9
S12000049,2012,Business,1.6
S12000050,2014,Business,1
S12000049,2014,Business,1.6
S12000050,2015,Business,1
S12000049,2015,Business,0.7
S12000050,2016,Business,0.6
S12000049,2016,Business,1.4
S12000050,2017,Business,1.6
S12000049,2017,Business,0.8
S12000050,2018,Business,2
S12000049,2018,Business,2
S12000050,2019,Business,2
S12000049,2019,Business,3
S12000005,2005,School,53.3
S12000006,2005,School,46.4
S12000008,2005,School,41.9
S12000010,2005,School,60.5
S12000011,2005,School,44.2
S12000013,2005,School,20
S12000014,2005,School,46.8
S12000017,2005,School,48.9
S12000018,2005,School,38.3
S12000019,2005,School,59.9
S12000020,2005,School,60.7
S12000021,2005,School,53.8
S12000023,2005,School,38
S12000026,2005,School,56
S12000027,2005,School,23.1
S12000028,2005,School,52.2
S12000029,2005,School,46.5
S12000030,2005,School,50.5
S12000033,2005,School,55.6
S12000034,2005,School,51
S12000035,2005,School,38.2
S12000036,2005,School,60.5
S12000038,2005,School,53.8
S12000039,2005,School,58.6
S12000040,2005,School,58.3
S12000041,2005,School,67.7
S12000042,2005,School,62.7
S12000045,2005,School,62.7
S12000047,2005,School,53.3
S12000048,2005,School,49.3
S12000005,2006,School,NA
S12000006,2006,School,NA
S12000008,2006,School,NA
S12000010,2006,School,NA
S12000011,2006,School,NA
S12000013,2006,School,NA
S12000014,2006,School,NA
S12000017,2006,School,NA
S12000018,2006,School,NA
S12000019,2006,School,NA
S12000020,2006,School,NA
S12000021,2006,School,NA
S12000023,2006,School,NA
S12000026,2006,School,NA
S12000027,2006,School,NA
S12000028,2006,School,NA
S12000029,2006,School,NA
S12000030,2006,School,NA
S12000033,2006,School,NA
S12000034,2006,School,NA
S12000035,2006,School,NA
S12000036,2006,School,NA
S12000038,2006,School,NA
S12000039,2006,School,NA
S12000040,2006,School,NA
S12000041,2006,School,NA
S12000042,2006,School,NA
S12000045,2006,School,NA
S12000047,2006,School,NA
S12000048,2006,School,NA
S12000005,2007,School,47.7
S12000006,2007,School,39.6
S12000008,2007,School,36.6
S12000010,2007,School,59.6
S12000011,2007,School,46.6
S12000013,2007,School,29.6
S12000014,2007,School,58.8
S12000017,2007,School,51.7
S12000018,2007,School,46.8
S12000019,2007,School,59.8
S12000020,2007,School,63.8
S12000021,2007,School,54.8
S12000023,2007,School,47.5
S12000026,2007,School,54.6
S12000027,2007,School,26.3
S12000028,2007,School,50.8
S12000029,2007,School,45.2
S12000030,2007,School,52.5
S12000033,2007,School,56.8
S12000034,2007,School,51.2
S12000035,2007,School,52.5
S12000036,2007,School,66.2
S12000038,2007,School,54.6
S12000039,2007,School,44.5
S12000040,2007,School,56.3
S12000041,2007,School,55.9
S12000042,2007,School,60.3
S12000045,2007,School,54.2
S12000047,2007,School,49.8
S12000048,2007,School,43.7
S92000003,2007,School,53.6
S12000005,2008,School,NA
S12000006,2008,School,NA
S12000008,2008,School,NA
S12000010,2008,School,NA
S12000011,2008,School,NA
S12000013,2008,School,NA
S12000014,2008,School,NA
S12000017,2008,School,NA
S12000018,2008,School,NA
S12000019,2008,School,NA
S12000020,2008,School,NA
S12000021,2008,School,NA
S12000023,2008,School,NA
S12000026,2008,School,NA
S12000027,2008,School,NA
S12000028,2008,School,NA
S12000029,2008,School,NA
S12000030,2008,School,NA
S12000033,2008,School,NA
S12000034,2008,School,NA
S12000035,2008,School,NA
S12000036,2008,School,NA
S12000038,2008,School,NA
S12000039,2008,School,NA
S12000040,2008,School,NA
S12000041,2008,School,NA
S12000042,2008,School,NA
S12000045,2008,School,NA
S12000047,2008,School,NA
S12000048,2008,School,NA
S92000003,2008,School,50.3
S12000005,2009,School,50.2
S12000006,2009,School,36.7
S12000008,2009,School,53.4
S12000010,2009,School,66.3
S12000011,2009,School,42.6
S12000013,2009,School,22.7
S12000014,2009,School,55.9
S12000017,2009,School,43.5
S12000018,2009,School,48.3
S12000019,2009,School,55
S12000020,2009,School,69.7
S12000021,2009,School,49.4
S12000023,2009,School,43.3
S12000026,2009,School,51.5
S12000027,2009,School,27.8
S12000028,2009,School,49.4
S12000029,2009,School,46.1
S12000030,2009,School,54.7
S12000033,2009,School,64.1
S12000034,2009,School,40.5
S12000035,2009,School,39.2
S12000036,2009,School,63
S12000038,2009,School,57.7
S12000039,2009,School,43
S12000040,2009,School,53.2
S12000041,2009,School,53.1
S12000042,2009,School,50.6
S12000045,2009,School,56.1
S12000047,2009,School,49.8
S12000048,2009,School,40.6
S92000003,2009,School,51
S12000005,2010,School,NA
S12000006,2010,School,NA
S12000008,2010,School,NA
S12000010,2010,School,NA
S12000011,2010,School,NA
S12000013,2010,School,NA
S12000014,2010,School,NA
S12000017,2010,School,NA
S12000018,2010,School,NA
S12000019,2010,School,NA
S12000020,2010,School,NA
S12000021,2010,School,NA
S12000023,2010,School,NA
S12000026,2010,School,NA
S12000027,2010,School,NA
S12000028,2010,School,NA
S12000029,2010,School,NA
S12000030,2010,School,NA
S12000033,2010,School,NA
S12000034,2010,School,NA
S12000035,2010,School,NA
S12000036,2010,School,NA
S12000038,2010,School,NA
S12000039,2010,School,NA
S12000040,2010,School,NA
S12000041,2010,School,NA
S12000042,2010,School,NA
S12000045,2010,School,NA
S12000047,2010,School,NA
S12000048,2010,School,NA
S92000003,2010,School,51.1
S12000005,2011,School,NA
S12000006,2011,School,NA
S12000008,2011,School,NA
S12000010,2011,School,NA
S12000011,2011,School,NA
S12000013,2011,School,NA
S12000014,2011,School,NA
S12000017,2011,School,NA
S12000018,2011,School,NA
S12000019,2011,School,NA
S12000020,2011,School,NA
S12000021,2011,School,NA
S12000023,2011,School,NA
S12000026,2011,School,NA
S12000027,2011,School,NA
S12000028,2011,School,NA
S12000029,2011,School,NA
S12000030,2011,School,NA
S12000033,2011,School,NA
S12000034,2011,School,NA
S12000035,2011,School,NA
S12000036,2011,School,NA
S12000038,2011,School,NA
S12000039,2011,School,NA
S12000040,2011,School,NA
S12000041,2011,School,NA
S12000042,2011,School,NA
S12000045,2011,School,NA
S12000047,2011,School,NA
S12000048,2011,School,NA
S92000003,2011,School,52
S12000005,2012,School,60.2
S12000006,2012,School,48.3
S12000008,2012,School,43.7
S12000010,2012,School,68.4
S12000011,2012,School,45.8
S12000013,2012,School,18.7
S12000014,2012,School,64.4
S12000017,2012,School,53.5
S12000018,2012,School,39.3
S12000019,2012,School,64
S12000020,2012,School,51.3
S12000021,2012,School,53.4
S12000023,2012,School,25.3
S12000026,2012,School,54.5
S12000027,2012,School,30.7
S12000028,2012,School,50.6
S12000029,2012,School,49.6
S12000030,2012,School,56.5
S12000033,2012,School,62.2
S12000034,2012,School,54.1
S12000035,2012,School,36.3
S12000036,2012,School,58.3
S12000038,2012,School,61.9
S12000039,2012,School,56
S12000040,2012,School,54.8
S12000041,2012,School,65.8
S12000042,2012,School,56
S12000045,2012,School,55.8
S12000047,2012,School,48.6
S12000048,2012,School,40.6
S92000003,2012,School,52.2
S12000005,2014,School,58.4
S12000006,2014,School,52.6
S12000008,2014,School,60.3
S12000010,2014,School,65.1
S12000011,2014,School,49.1
S12000013,2014,School,17.6
S12000014,2014,School,49.3
S12000017,2014,School,44.6
S12000018,2014,School,37.7
S12000019,2014,School,47
S12000020,2014,School,53.5
S12000021,2014,School,54.9
S12000023,2014,School,36.1
S12000026,2014,School,50.2
S12000027,2014,School,27.2
S12000028,2014,School,56.8
S12000029,2014,School,43.4
S12000030,2014,School,56.8
S12000033,2014,School,54.1
S12000034,2014,School,53
S12000035,2014,School,39
S12000036,2014,School,62.4
S12000038,2014,School,59.3
S12000039,2014,School,50.4
S12000040,2014,School,52
S12000041,2014,School,62.4
S12000042,2014,School,62.5
S12000045,2014,School,56.6
S12000047,2014,School,49.2
S12000048,2014,School,64.8
S92000003,2014,School,52.8
S12000005,2015,School,51.1
S12000006,2015,School,41.8
S12000008,2015,School,36.9
S12000010,2015,School,62.3
S12000011,2015,School,55.1
S12000013,2015,School,19.1
S12000014,2015,School,51.8
S12000017,2015,School,37.6
S12000018,2015,School,59.5
S12000019,2015,School,66.8
S12000020,2015,School,63.2
S12000021,2015,School,61.6
S12000023,2015,School,41.1
S12000026,2015,School,56.7
S12000027,2015,School,22.1
S12000028,2015,School,37.2
S12000029,2015,School,41.2
S12000030,2015,School,53.9
S12000033,2015,School,57.9
S12000034,2015,School,44.7
S12000035,2015,School,55.2
S12000036,2015,School,53.4
S12000038,2015,School,59.8
S12000039,2015,School,45.3
S12000040,2015,School,46.8
S12000041,2015,School,53.5
S12000042,2015,School,52.9
S12000045,2015,School,56.4
S12000047,2015,School,53.1
S12000048,2015,School,46.1
S92000003,2015,School,50
S12000005,2016,School,51.7
S12000006,2016,School,47.3
S12000008,2016,School,55.2
S12000010,2016,School,55.2
S12000011,2016,School,52.6
S12000013,2016,School,17.3
S12000014,2016,School,49
S12000017,2016,School,58.1
S12000018,2016,School,36.5
S12000019,2016,School,53.2
S12000020,2016,School,50.5
S12000021,2016,School,41.9
S12000023,2016,School,30.4
S12000026,2016,School,47.9
S12000027,2016,School,22.6
S12000028,2016,School,53.6
S12000029,2016,School,55.3
S12000030,2016,School,61.4
S12000033,2016,School,57.2
S12000034,2016,School,48.6
S12000035,2016,School,49.3
S12000036,2016,School,62.1
S12000038,2016,School,61.4
S12000039,2016,School,41.8
S12000040,2016,School,61.3
S12000041,2016,School,57
S12000042,2016,School,39.6
S12000045,2016,School,54.2
S12000047,2016,School,61.2
S12000048,2016,School,50.9
S92000003,2016,School,53.2
S12000005,2017,School,NA
S12000006,2017,School,NA
S12000008,2017,School,NA
S12000010,2017,School,78
S12000011,2017,School,44.5
S12000013,2017,School,15.8
S12000014,2017,School,NA
S12000017,2017,School,51.8
S12000018,2017,School,NA
S12000019,2017,School,NA
S12000020,2017,School,NA
S12000021,2017,School,NA
S12000023,2017,School,NA
S12000026,2017,School,NA
S12000027,2017,School,30.7
S12000028,2017,School,49.7
S12000029,2017,School,42.8
